address,full_address,Latitude,Longitude,dist_mrt,near_mrt
790 YISHUN AVE 2 SINGAPORE,"Yishun Avenue 2, Yishun, Northwest, 761813, Singapore",1.4187248,103.8339516,0.18416272026433958,KHATIB MRT STATION (NS14)
175 YISHUN AVE 7 SINGAPORE,"175, Yishun Avenue 7, Yishun, Northwest, 760175, Singapore",1.4375665,103.83254467774024,0.6893557582973848,CANBERRA MRT STATION (NS12)
258 ANG MO KIO AVE 4 SINGAPORE,"Ang Mo Kio Avenue 4, Lentor, Ang Mo Kio, Singapore, Central, 560622, Singapore",1.3822264,103.838766,0.6891161008106503,YIO CHU KANG MRT STATION (NS15)
168 BEDOK STH AVE 3 SINGAPORE,"7-Eleven, 168, Bedok South Avenue 3, Siglap East, Bedok, Singapore, Southeast, 460168, Singapore",1.3199937,103.9445768,0.8237848652319135,TANAH MERAH MRT STATION (EW4)
142 BEDOK RESERVOIR RD SINGAPORE,"142, Bedok Reservoir Road, Eunos Spring, Bedok, Singapore, Northeast, 470142, Singapore",1.335625,103.9132024948585,0.5323192146597294,KAKI BUKIT MRT STATION (DT28)
146 BEDOK RESERVOIR RD SINGAPORE,"146, Bedok Reservoir Road, Eunos Spring, Bedok, Singapore, Northeast, 470146, Singapore",1.33457685,103.91194743350968,0.3901776089717761,KAKI BUKIT MRT STATION (DT28)
136 BEDOK RESERVOIR RD SINGAPORE,"136, Bedok Reservoir Road, Bedok, Singapore, Northeast, 470136, Singapore",1.3336764,103.91356534574666,0.5046789910301137,BEDOK NORTH MRT STATION (DT29)
137 BEDOK RESERVOIR RD SINGAPORE,"137, Bedok Reservoir Road, Eunos Spring, Bedok, Singapore, Northeast, 470137, Singapore",1.33368685,103.91287168455418,0.5107468776167139,KAKI BUKIT MRT STATION (DT28)
112 BISHAN ST 12 SINGAPORE,"112, Bishan Street 12, Bishan, Singapore, Central, 570112, Singapore",1.34694555,103.84868218313396,0.4886112506253782,BISHAN MRT STATION (CC15)
177 BISHAN ST 13 SINGAPORE,"177, Bishan Street 13, Bishan, Singapore, Central, 570177, Singapore",1.34786935,103.85354357087633,0.6216627836006898,BISHAN MRT STATION (CC15)
126 BISHAN ST 12 SINGAPORE,"126, Bishan Street 12, Bishan, Singapore, Central, 570126, Singapore",1.3463164,103.85206039608944,0.6437461102929698,BISHAN MRT STATION (CC15)
168 BISHAN ST 13 SINGAPORE,"168, Bishan Street 13, Bishan, Singapore, Central, 570168, Singapore",1.34734,103.8541587098092,0.7118032987886824,BISHAN MRT STATION (CC15)
102 BISHAN ST 12 SINGAPORE,"102, Bishan Street 12, Bishan, Singapore, Central, 570102, Singapore",1.34513835,103.84797974274343,0.5355404052709049,BRADDELL MRT STATION (NS18)
173 BISHAN ST 13 SINGAPORE,"173, Bishan Street 13, Bishan, Singapore, Central, 570173, Singapore",1.34776405,103.85425864853632,0.6926146531600896,BISHAN MRT STATION (CC15)
181 BISHAN ST 13 SINGAPORE,"181, Bishan Street 13, Bishan, Singapore, Central, 570181, Singapore",1.3489393,103.85303589969924,0.5073141038381397,BISHAN MRT STATION (CC15)
22 REDHILL CL SINGAPORE,"22, Redhill Close, Bukit Merah, Singapore, Central, 151022, Singapore",1.28660805,103.81796202561824,0.3628748023816265,REDHILL MRT STATION (EW18)
35 LIM LIAK ST SINGAPORE,"35, Lim Liak Street, Tiong Bahru Estate, Bukit Merah, Singapore, Central, 163028, Singapore",1.2851036,103.83102337777775,0.46354059254905944,TIONG BAHRU MRT STATION
44 MOH GUAN TER SINGAPORE,"Moh Guan Terrace, Bukit Merah, Singapore, Central, 160078, Singapore",1.2836697,103.8301452,0.44850353936614423,TIONG BAHRU MRT STATION
38 KIM PONG RD SINGAPORE,"Kim Pong Road, Bukit Merah, Singapore, Central, 163028, Singapore",1.2852329,103.8301279,0.36390346600692747,TIONG BAHRU MRT STATION
49 HOY FATT RD SINGAPORE,"Hoy Fatt Road, Bukit Merah, Singapore, Central, 159047, Singapore",1.2864107,103.8103193,0.7988276940429816,REDHILL MRT STATION (EW18)
325 CLEMENTI AVE 5 SINGAPORE,"325, Clementi Avenue 5, Clementi, Singapore, Southwest, 120325, Singapore",1.3149353,103.7668841,0.18923721479069502,CLEMENTI MRT STATION (EW23)
3 HAIG RD SINGAPORE,"3, Haig Road, Joo Chiat, Geylang, Singapore, Southeast, 430004, Singapore",1.31170435,103.8973863332028,0.8393791238177702,PAYA LEBAR MRT STATION (CC9)
68 DAKOTA CRES SINGAPORE,"Dakota Crescent, Marine Parade, Southeast, 390010, Singapore",1.3061784,103.8839328,0.156179124889062,MOUNTBATTEN MRT STATION (CC7)
11 EUNOS CRES SINGAPORE,"11, Eunos Crescent, Eunos, Geylang, Singapore, Southeast, 400011, Singapore",1.32181425,103.90445540754678,0.2639533212816724,EUNOS MRT STATION (EW7)
331 UBI AVE 1 SINGAPORE,"331, Ubi Avenue 1, Geylang, Singapore, Southeast, 400331, Singapore",1.32659715,103.90352306189608,0.6075573563642376,UBI MRT STATION (DT27)
689 HOUGANG ST 61 SINGAPORE,"Hougang Street 61, Hougang, Northeast, 530698, Singapore",1.3745853,103.8873108,0.6720756946491293,HOUGANG MRT STATION (NE14)
254 HOUGANG AVE 3 SINGAPORE,"Hougang Avenue 3, Lorong Ah Soo, Hougang, Northeast, 539539, Singapore",1.3486055,103.8898399,1.270573675668054,BARTLEY MRT STATION (CC12)
502 HOUGANG AVE 8 SINGAPORE,"502, Hougang Avenue 8, Hougang, Northeast, 530583, Singapore",1.37281125,103.88693355,0.6286182466241628,HOUGANG MRT STATION (NE14)
622 HOUGANG AVE 8 SINGAPORE,"622, Hougang Avenue 8, Hougang, Northeast, 538784, Singapore",1.3702276,103.88290044437896,1.0604641124948213,HOUGANG MRT STATION (NE14)
54 TEBAN GDNS RD SINGAPORE,"54, Teban Gardens Road, Teban Gardens, Singapore, Southwest, 600054, Singapore",1.32157225,103.73692739888344,1.418826016451296,JURONG EAST MRT STATION (EW24 / NS1)
519 JURONG WEST ST 52 SINGAPORE,"519, Jurong West Street 52, Hong Kah, Jurong West, Singapore, Southwest, 640519, Singapore",1.34554295,103.71758719870436,0.4000597957168019,LAKESIDE MRT STATION (EW26)
423 JURONG WEST AVE 1 SINGAPORE,"423, Jurong West Avenue 1, Hong Kah, Jurong West, Singapore, Southwest, 640423, Singapore",1.3508806999999998,103.72546714759066,0.8912753579232786,LAKESIDE MRT STATION (EW26)
492 JURONG WEST ST 41 SINGAPORE,"Jurong West Post Office, 492, Jurong West Street 41, Jurong West, Singapore, Southwest, 640492, Singapore",1.3498597,103.7252886,0.7877409682458075,LAKESIDE MRT STATION (EW26)
106 PASIR RIS ST 12 SINGAPORE,"106, Pasir Ris Street 12, Pasir Ris, Singapore, Northeast, 510106, Singapore",1.3680602,103.95760495008824,1.0781983054664839,PASIR RIS MRT STATION (EW1)
41 STIRLING RD SINGAPORE,"41, Stirling Road, Queenstown, Singapore, Central, 141041, Singapore",1.29862515,103.80196095,0.5983266019591292,COMMONWEALTH MRT STATION (EW20)
128 POTONG PASIR AVE 1 SINGAPORE,"128, Potong Pasir Avenue 1, Toa Payoh, Southeast, 350128, Singapore",1.3347840999999998,103.86587055,0.5424151092062349,POTONG PASIR MRT STATION
748 YISHUN ST 72 SINGAPORE,"748, Yishun Street 72, Yishun, Singapore, Northwest, 760749, Singapore",1.42747095,103.83342626848513,0.28087070309837187,YISHUN MRT STATION (NS13)
638 YISHUN ST 61 SINGAPORE,"638, Yishun Street 61, Yishun, Northwest, 768548, Singapore",1.42024175,103.8385633917804,0.6973138580592575,KHATIB MRT STATION (NS14)
808 YISHUN RING RD SINGAPORE,"808, Yishun Ring Road, Yishun, Singapore, Central, 760808, Singapore",1.416871,103.83095276623165,0.23243003059283696,KHATIB MRT STATION (NS14)
629 YISHUN ST 61 SINGAPORE,"Yishun Street 61, Yishun, Northwest, 769028, Singapore",1.4180703,103.8387971,0.6511407696275071,KHATIB MRT STATION (NS14)
795 YISHUN RING RD SINGAPORE,"795, Yishun Ring Road, Yishun, Northwest, 768689, Singapore",1.4196625,103.83221179065416,0.26742535949875773,KHATIB MRT STATION (NS14)
796 YISHUN RING RD SINGAPORE,"Yishun Ring Road, Yishun, Northwest, 760413, Singapore",1.4241899,103.8449321,1.2485639709620082,YISHUN MRT STATION (NS13)
799 YISHUN RING RD SINGAPORE,"799, Yishun Ring Road, Yishun, Northwest, 768689, Singapore",1.41933135,103.83257444072817,0.22124549505206603,KHATIB MRT STATION (NS14)
809 YISHUN RING RD SINGAPORE,"809, Yishun Ring Road, Yishun, Singapore, Central, 760809, Singapore",1.41649725,103.8309150337169,0.24978852665123585,KHATIB MRT STATION (NS14)
810 YISHUN RING RD SINGAPORE,"Yishun Ring Road, Yishun, Northwest, 760413, Singapore",1.4241899,103.8449321,1.2485639709620082,YISHUN MRT STATION (NS13)
812 YISHUN RING RD SINGAPORE,"Yishun Ring Road, Yishun, Northwest, 760413, Singapore",1.4241899,103.8449321,1.2485639709620082,YISHUN MRT STATION (NS13)
624 YISHUN RING RD SINGAPORE,"624, Yishun Ring Road, Yishun, Northwest, 760849, Singapore",1.4180309,103.83557637150014,0.29747105559942094,KHATIB MRT STATION (NS14)
60 CHAI CHEE RD SINGAPORE,"60, Chai Chee Road, Ping-An Gardens, Bedok, Singapore, Southeast, 460060, Singapore",1.3245618,103.9212242485743,0.9999965961896556,KEMBANGAN MRT STATION (EW6)
138 BEDOK RESERVOIR RD SINGAPORE,"138, Bedok Reservoir Road, Eunos Spring, Bedok, Singapore, Northeast, 470138, Singapore",1.33429155,103.91315190081964,0.527033244698058,KAKI BUKIT MRT STATION (DT28)
133 BEDOK RESERVOIR RD SINGAPORE,"133, Bedok Reservoir Road, Bedok, Singapore, Northeast, 470133, Singapore",1.33235235,103.91176920171824,0.46896834772718693,KAKI BUKIT MRT STATION (DT28)
130 BEDOK RESERVOIR RD SINGAPORE,"130, Bedok Reservoir Road, Eunos Spring, Bedok, Singapore, Northeast, 470130, Singapore",1.33356705,103.91240994835849,0.46595553163060843,KAKI BUKIT MRT STATION (DT28)
196 BISHAN ST 13 SINGAPORE,"Bishan Neighbourhood Police Post, 196, Bishan Street 13, Bishan, Singapore, Central, 570196, Singapore",1.3481683,103.8503118,0.3734317236370567,BISHAN MRT STATION (CC15)
101 BISHAN ST 12 SINGAPORE,"101, Bishan Street 12, Bishan, Singapore, Central, 570101, Singapore",1.34485265,103.84839169561744,0.518596039196103,BRADDELL MRT STATION (NS18)
11 REDHILL CL SINGAPORE,"11, Redhill Close, Redhill Gardens, Bukit Merah, Singapore, Central, 151011, Singapore",1.2855279,103.81624775,0.45991755887748753,REDHILL MRT STATION (EW18)
50 MOH GUAN TER SINGAPORE,"Moh Guan Terrace, Bukit Merah, Singapore, Central, 160078, Singapore",1.2836697,103.8301452,0.44850353936614423,TIONG BAHRU MRT STATION
3 TIONG BAHRU RD SINGAPORE,"3, Tiong Bahru Road, Tiong Bahru Estate, Bukit Merah, Singapore, Central, 168898, Singapore",1.286189,103.8323711492178,0.5972130988190578,TIONG BAHRU MRT STATION
50 HOY FATT RD SINGAPORE,"Hoy Fatt Road, Bukit Merah, Singapore, Central, 150050, Singapore",1.2874552,103.8104805,0.7369406498177178,REDHILL MRT STATION (EW18)
51 LENGKOK BAHRU SINGAPORE,"51, Lengkok Bahru, Bukit Merah, Singapore, Central, 150051, Singapore",1.2877094,103.81218665932803,0.5496841537874109,REDHILL MRT STATION (EW18)
229 PENDING RD SINGAPORE,"Pending Road, Bukit Panjang, Northwest, 678296, Singapore",1.3760309,103.7710916,1.0121847313288916,CASHEW MRT STATION (DT2)
102 GANGSA RD SINGAPORE,"Gangsa Road, Bukit Panjang, Northwest, 670143, Singapore",1.3784956,103.7667077,0.6248274784805505,BUKIT PANJANG MRT STATION
217 PETIR RD SINGAPORE,"217A, Petir Road, Bukit Panjang, Northwest, 670213, Singapore",1.37414615,103.77443788178948,1.211317264036485,CASHEW MRT STATION (DT2)
321 UBI AVE 1 SINGAPORE,"321, Ubi Avenue 1, Geylang, Singapore, Southeast, 400321, Singapore",1.32852605,103.9047725548723,0.6371949897675588,UBI MRT STATION (DT27)
131 GEYLANG EAST AVE 1 SINGAPORE,"131, Geylang East Avenue 1, Geylang, Singapore, Southeast, 380131, Singapore",1.3166896499999998,103.8865471098812,0.40576955323176966,ALJUNIED MRT STATION (EW9)
133 GEYLANG EAST AVE 1 SINGAPORE,"133, Geylang East Avenue 1, Geylang, Singapore, Southeast, 380133, Singapore",1.31643455,103.88548557303363,0.286755279185188,ALJUNIED MRT STATION (EW9)
323 HOUGANG AVE 5 SINGAPORE,"323, Hougang Avenue 5, Hougang, Northeast, 530334, Singapore",1.3672342,103.89780027502782,0.7527254146138662,HOUGANG MRT STATION (NE14)
356 HOUGANG AVE 7 SINGAPORE,"356, Hougang Avenue 7, Hougang, Singapore, Northeast, 530356, Singapore",1.37259215,103.89878235,0.7261789938860916,HOUGANG MRT STATION (NE14)
696 HOUGANG ST 61 SINGAPORE,"Hougang Street 61, Hougang, Northeast, 530698, Singapore",1.3745853,103.8873108,0.6720756946491293,HOUGANG MRT STATION (NE14)
662 HOUGANG AVE 4 SINGAPORE,"Ang Mo Kio-Hougang Constituency (Ang Mo Kio GRC), 662, Hougang Avenue 4, Hougang, Singapore, Northeast, 530662, Singapore",1.3743862,103.8829037,1.1082243426163356,HOUGANG MRT STATION (NE14)
618 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395,0.6321527390034457,HOUGANG MRT STATION (NE14)
245 HOUGANG ST 22 SINGAPORE,"Hougang Street 22, Lorong Ah Soo, Hougang, Northeast, 530110, Singapore",1.3556992,103.8899771,0.739148131291019,KOVAN MRT STATION (NE13)
513 HOUGANG AVE 10 SINGAPORE,"513, Hougang Avenue 10, Hougang, Northeast, 538830, Singapore",1.37208585,103.88965645533568,0.31541036434575903,HOUGANG MRT STATION (NE14)
435 JURONG WEST ST 42 SINGAPORE,"Jurong West Street 42, Jurong West, Southwest, 640422, Singapore",1.3501086,103.7258584,0.8490565866837595,LAKESIDE MRT STATION (EW26)
120 SIMEI ST 1 SINGAPORE,"120, Simei Street 1, Tampines, Singapore, Southeast, 520120, Singapore",1.3447996,103.9531707008611,0.1796652254290797,SIMEI MRT STATION (EW3)
849 TAMPINES ST 83 SINGAPORE,"849, Tampines Street 83, Tampines Ville, Tampines, Singapore, Northeast, 520849, Singapore",1.35279835,103.93546151190252,0.8747823019911581,TAMPINES WEST MRT STATION (DT31)
151 SIMEI ST 1 SINGAPORE,"151, Simei Street 1, Tampines, Singapore, Southeast, 520151, Singapore",1.3458442000000002,103.9571739022068,0.5145600320252878,SIMEI MRT STATION (EW3)
124 SIMEI ST 1 SINGAPORE,"124, Simei Street 1, Tampines, Singapore, Southeast, 520124, Singapore",1.3461865,103.95330893761624,0.3324956119450039,SIMEI MRT STATION (EW3)
622 YISHUN RING RD SINGAPORE,"622, Yishun Ring Road, Yishun, Northwest, 760846, Singapore",1.418371,103.83500488172776,0.250458621887184,KHATIB MRT STATION (NS14)
806 YISHUN RING RD SINGAPORE,"Yishun Ring Road, Yishun, Northwest, 760413, Singapore",1.4241899,103.8449321,1.2485639709620082,YISHUN MRT STATION (NS13)
798 YISHUN RING RD SINGAPORE,"798, Yishun Ring Road, Yishun, Northwest, 761813, Singapore",1.4191376999999998,103.83291690589552,0.19519853642972534,KHATIB MRT STATION (NS14)
612 YISHUN ST 61 SINGAPORE,"Yishun Street 61, Yishun, Northwest, 769028, Singapore",1.4180703,103.8387971,0.6511407696275071,KHATIB MRT STATION (NS14)
791 YISHUN AVE 2 SINGAPORE,"Yishun Avenue 2, Yishun, Northwest, 761813, Singapore",1.4187248,103.8339516,0.18416272026433958,KHATIB MRT STATION (NS14)
614 YISHUN ST 61 SINGAPORE,"614, Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore",1.41974085,103.8361781981992,0.4417188996672882,KHATIB MRT STATION (NS14)
408 ANG MO KIO AVE 10 SINGAPORE,"408, Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560408, Singapore",1.3622792499999998,103.8543398639635,1.0034081709187548,ANG MO KIO MRT STATION
451 ANG MO KIO AVE 10 SINGAPORE,"Chapter 2 Cycle, 451, Ang Mo Kio Avenue 10, Chong Boon Centre, Ang Mo Kio, Singapore, Central, 560451, Singapore",1.3689943,103.8556674,0.6871028804840811,ANG MO KIO MRT STATION
111 BEDOK RESERVOIR RD SINGAPORE,"111, Bedok Reservoir Road, Eunos Vista, Bedok, Singapore, Northeast, 470111, Singapore",1.3298816,103.91005251912104,0.5925958126176302,KAKI BUKIT MRT STATION (DT28)
114 BISHAN ST 12 SINGAPORE,"114, Bishan Street 12, Bishan, Singapore, Central, 570114, Singapore",1.3475639,103.84887340651343,0.41824636150737643,BISHAN MRT STATION (CC15)
178 BISHAN ST 13 SINGAPORE,"178, Bishan Street 13, Bishan, Singapore, Central, 570178, Singapore",1.3481742,103.85209195000002,0.47926587869671855,BISHAN MRT STATION (CC15)
125 BISHAN ST 12 SINGAPORE,"125, Bishan Street 12, Bishan, Singapore, Central, 570125, Singapore",1.34707855,103.85157397117408,0.5433099262453671,BISHAN MRT STATION (CC15)
172 BISHAN ST 13 SINGAPORE,"172, Bishan Street 13, Bishan, Singapore, Central, 570172, Singapore",1.3472304,103.85331682368952,0.6495589380393761,BISHAN MRT STATION (CC15)
149 BISHAN ST 11 SINGAPORE,"149, Bishan Street 11, Bishan, Singapore, Central, 570149, Singapore",1.34407385,103.8558554426644,1.0836106592081605,BRADDELL MRT STATION (NS18)
174 BISHAN ST 13 SINGAPORE,"174, Bishan Street 13, Bishan, Singapore, Central, 570174, Singapore",1.3482360999999998,103.85429140637672,0.6672084189807949,BISHAN MRT STATION (CC15)
34 KIM CHENG ST SINGAPORE,"Kim Cheng Street, Tiong Bahru Estate, Bukit Merah, Singapore, Central, 168898, Singapore",1.2845581,103.8319423,0.5788831147750733,TIONG BAHRU MRT STATION
9 TIONG BAHRU RD SINGAPORE,"9, Tiong Bahru Road, Tiong Bahru Estate, Bukit Merah, Singapore, Central, 163028, Singapore",1.28616365,103.83045,0.3836596676337084,TIONG BAHRU MRT STATION
36 CASSIA CRES SINGAPORE,"36, Cassia Crescent, Geylang, Singapore, Southeast, 390036, Singapore",1.3097928,103.88504581431886,0.46771678981285125,DAKOTA MRT STATION (CC8)
517 HOUGANG AVE 10 SINGAPORE,"517, Hougang Avenue 10, Hougang, Northeast, 538808, Singapore",1.37285015,103.88978147209478,0.3368705052642717,HOUGANG MRT STATION (NE14)
531 HOUGANG AVE 6 SINGAPORE,"Hougang Avenue 6, Hougang, Northeast, 530426, Singapore",1.3746636,103.8927147,0.37671194813567366,HOUGANG MRT STATION (NE14)
494 JURONG WEST ST 41 SINGAPORE,"UOB, 494, Jurong West Street 41, Jurong West, Singapore, Southwest, 640494, Singapore",1.349531,103.724906,0.7328867731818082,LAKESIDE MRT STATION (EW26)
104 JLN DUSUN SINGAPORE,"104, Jalan Dusun, Novena, Singapore, Central, 329425, Singapore",1.32840505,103.84417079913544,0.59814648186769,TOA PAYOH MRT STATION (NS19)
470 PASIR RIS DR 6 SINGAPORE,"470, Pasir Ris Drive 6, Pasir Ris, Singapore, Northeast, 510470, Singapore",1.37380475,103.95773641455446,0.9433455197692943,PASIR RIS MRT STATION (EW1)
897 TAMPINES ST 81 SINGAPORE,"897, Tampines Street 81, Tampines Polyview, Tampines, Singapore, Northeast, 520897, Singapore",1.34758365,103.93419956743573,0.524196360860977,TAMPINES WEST MRT STATION (DT31)
439 TAMPINES ST 43 SINGAPORE,"439, Tampines Street 43, Tampines, Singapore, Northeast, 520439, Singapore",1.3603295000000002,103.95107510328846,0.6068553230925456,TAMPINES EAST MRT STATION (DT33)
855 TAMPINES ST 83 SINGAPORE,"855, Tampines Street 83, Tampines Ville, Tampines, Singapore, Northeast, 520855, Singapore",1.35344525,103.93553981050346,0.9387453751788368,TAMPINES WEST MRT STATION (DT31)
18 JOO SENG RD SINGAPORE,"18, Joo Seng Road, Tai Seng, Toa Payoh, Singapore, Southeast, 368355, Singapore",1.3367127,103.88124751732668,0.6545409214609366,BARTLEY MRT STATION (CC12)
630 YISHUN ST 61 SINGAPORE,"Yishun Street 61, Yishun, Northwest, 769028, Singapore",1.4180703,103.8387971,0.6511407696275071,KHATIB MRT STATION (NS14)
802 YISHUN RING RD SINGAPORE,"802, Yishun Ring Road, Yishun, Central, 761813, Singapore",1.418487,103.83178536700916,0.18080929192142808,KHATIB MRT STATION (NS14)
627 YISHUN ST 61 SINGAPORE,"United Health Family Clinic & Surgery, 627, Yishun Street 61, Yishun, Singapore, Northwest, 760627, Singapore",1.4176979,103.8371361,0.4633285480761978,KHATIB MRT STATION (NS14)
779 YISHUN AVE 2 SINGAPORE,"Yishun Avenue 2, Yishun, Northwest, 761813, Singapore",1.4187248,103.8339516,0.18416272026433958,KHATIB MRT STATION (NS14)
807 YISHUN RING RD SINGAPORE,"Yishun Ring Road, Yishun, Northwest, 760413, Singapore",1.4241899,103.8449321,1.2485639709620082,YISHUN MRT STATION (NS13)
607 YISHUN ST 61 SINGAPORE,"Yishun Street 61, Yishun, Northwest, 769028, Singapore",1.4180703,103.8387971,0.6511407696275071,KHATIB MRT STATION (NS14)
611 YISHUN ST 61 SINGAPORE,"611, Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore",1.42016915,103.83595516211427,0.4531425252115121,KHATIB MRT STATION (NS14)
606 YISHUN ST 61 SINGAPORE,"606, Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore",1.4213263,103.83630116339762,0.5731744081537059,KHATIB MRT STATION (NS14)
227 BISHAN ST 23 SINGAPORE,"227, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570227, Singapore",1.35811065,103.8471016130488,0.7888093862916071,BISHAN MRT STATION (CC15)
191 BISHAN ST 13 SINGAPORE,"Parkinson Society Singapore, 191, Bishan Street 13, Bishan, Singapore, Central, 570191, Singapore",1.3505233,103.8513741,0.2634948680110079,BISHAN MRT STATION (CC15)
190 BISHAN ST 13 SINGAPORE,"190, Bishan Street 13, Bishan, Singapore, Central, 570190, Singapore",1.3505661999999998,103.8520485120588,0.33386497936804876,BISHAN MRT STATION (CC15)
164 BISHAN ST 13 SINGAPORE,"164, Bishan Street 13, Bishan, Singapore, Central, 570164, Singapore",1.34863895,103.85625958965592,0.8455373931846615,BISHAN MRT STATION (CC15)
119 BISHAN ST 12 SINGAPORE,"119, Bishan Street 12, Bishan, Singapore, Central, 570119, Singapore",1.3473414,103.85049333887234,0.46682948519850986,BISHAN MRT STATION (CC15)
103 BISHAN ST 12 SINGAPORE,"103, Bishan Street 12, Bishan, Singapore, Central, 570103, Singapore",1.3455059500000002,103.84830445730428,0.5845495142845616,BRADDELL MRT STATION (NS18)
186 BISHAN ST 13 SINGAPORE,"186, Bishan Street 13, Bishan, Singapore, Central, 570186, Singapore",1.34940615,103.8522869844987,0.40920865328112344,BISHAN MRT STATION (CC15)
187 BISHAN ST 13 SINGAPORE,"REACH Family Service Centre, 187, Bishan Street 13, Bishan, Singapore, Central, 570187, Singapore",1.349589,103.8514156,0.3175610824599665,BISHAN MRT STATION (CC15)
94 HAVELOCK RD SINGAPORE,"Havelock Road, Bukit Merah, Singapore, Central, 161022, Singapore",1.2887995,103.8296206,0.4108992590682759,TIONG BAHRU MRT STATION
113 PENDING RD SINGAPORE,"Pending Road, Bukit Panjang, Northwest, 678296, Singapore",1.3760309,103.7710916,1.0121847313288916,CASHEW MRT STATION (DT2)
126 PENDING RD SINGAPORE,"Pending Road, Bukit Panjang, Northwest, 678296, Singapore",1.3760309,103.7710916,1.0121847313288916,CASHEW MRT STATION (DT2)
110 GANGSA RD SINGAPORE,"Gangsa Road, Bukit Panjang, Northwest, 670143, Singapore",1.3784956,103.7667077,0.6248274784805505,BUKIT PANJANG MRT STATION
688 HOUGANG ST 61 SINGAPORE,"Hougang Street 61, Hougang, Northeast, 530698, Singapore",1.3745853,103.8873108,0.6720756946491293,HOUGANG MRT STATION (NE14)
658 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395,0.6321527390034457,HOUGANG MRT STATION (NE14)
660 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395,0.6321527390034457,HOUGANG MRT STATION (NE14)
514 HOUGANG AVE 10 SINGAPORE,"514, Hougang Avenue 10, Hougang, Northeast, 538830, Singapore",1.3721128,103.88918547476791,0.36670269618027496,HOUGANG MRT STATION (NE14)
687 HOUGANG ST 61 SINGAPORE,"Hougang Street 61, Hougang, Northeast, 530698, Singapore",1.3745853,103.8873108,0.6720756946491293,HOUGANG MRT STATION (NE14)
697 HOUGANG ST 61 SINGAPORE,"Hougang Street 61, Hougang, Northeast, 530698, Singapore",1.3745853,103.8873108,0.6720756946491293,HOUGANG MRT STATION (NE14)
521 HOUGANG AVE 6 SINGAPORE,"521, Hougang Avenue 6, Hougang, Northeast, 530426, Singapore",1.3731529,103.8906705719497,0.28095588982942943,HOUGANG MRT STATION (NE14)
430 HOUGANG AVE 6 SINGAPORE,"430, Hougang Avenue 6, Hougang, Northeast, 538808, Singapore",1.37548725,103.89342297520798,0.48064056776839004,HOUGANG MRT STATION (NE14)
352 JURONG EAST ST 31 SINGAPORE,"352, Jurong East Street 31, Yuhua Place, Jurong East, Singapore, Southwest, 600352, Singapore",1.34487095,103.73039849945584,0.3716407196392305,CHINESE GARDEN MRT STATION (EW25)
929 JURONG WEST ST 92 SINGAPORE,"929, Jurong West Street 92, Nanyang Emerald, Jurong West, Singapore, Southwest, 640929, Singapore",1.34124535,103.68924877711126,0.9853066644741645,PIONEER MRT STATION (EW28)
123 MCNAIR RD SINGAPORE,"123, McNair Road, McNair Spring, Kallang, Singapore, Central, 320123, Singapore",1.3183637,103.85656110254386,0.6145498274045149,FARRER PARK MRT STATION
122 PASIR RIS ST 11 SINGAPORE,"122, Pasir Ris Street 11, Pasir Ris, Singapore, Northeast, 510122, Singapore",1.3665569,103.95447004469204,0.9233063982622844,PASIR RIS MRT STATION (EW1)
244 SERANGOON AVE 2 SINGAPORE,"244, Serangoon Avenue 2, Serangoon, Southeast, 550322, Singapore",1.3524992,103.86874765,0.45052868664822365,LORONG CHUAN MRT STATION
827 TAMPINES ST 81 SINGAPORE,"827A, Tampines Street 81, Golden Pines, Tampines, Singapore, Northeast, 521827, Singapore",1.34982625,103.93293064335816,0.7774684940280809,TAMPINES WEST MRT STATION (DT31)
844 TAMPINES ST 82 SINGAPORE,"844, Tampines Street 82, Tampines Ville, Tampines, Singapore, Northeast, 520844, Singapore",1.3521194,103.93653830364798,0.7640729048715404,TAMPINES WEST MRT STATION (DT31)
447 TAMPINES ST 42 SINGAPORE,"447, Tampines Street 42, Tampines, Singapore, Northeast, 520447, Singapore",1.3573236,103.95053155,0.4731496880383858,TAMPINES EAST MRT STATION (DT33)
416 TAMPINES ST 41 SINGAPORE,"416, Tampines Street 41, Tampines, Singapore, Northeast, 520416, Singapore",1.35899685,103.94767408325792,0.834257894059994,TAMPINES EAST MRT STATION (DT33)
453 TAMPINES ST 42 SINGAPORE,"453, Tampines Street 42, Tampines, Singapore, Northeast, 520453, Singapore",1.35682345,103.95366445,0.12870702842019596,TAMPINES EAST MRT STATION (DT33)
124 POTONG PASIR AVE 1 SINGAPORE,"124, Potong Pasir Avenue 1, Toa Payoh, Southeast, 350124, Singapore",1.3353046,103.86549585,0.6127697041604345,POTONG PASIR MRT STATION
